pdf_path,questions_file,output_file,llm_model,embedding_model,chunk_size,chunk_overlap,bm25_k,vector_k,ensemble_weights,reranker_model,reranker_top_n,timestamp,avg_bleu,reference_accuracy,num_questions_evaluated,avg_rouge1_recall,avg_rouge2_recall,run_id
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,3,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250608_203625,0.4469,0.7407,81,0.8397,0.7005,20250608_203625
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,3,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250608_204437,0.4511,0.7407,81,0.8369,0.6941,20250608_204437
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,5,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250608_205249,0.4557,0.7531,81,0.8375,0.698,20250608_205249
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,m3e-base,500,150,5,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250608_210107,0.4489,0.7531,81,0.852,0.7145,20250608_210107
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,3,3,"[0.5, 0.5]",bge-reranker-base,3,20250608_211337,0.477,0.7284,81,0.8329,0.6912,20250608_211337
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,3,5,"[0.5, 0.5]",bge-reranker-base,3,20250608_212145,0.5013,0.7284,81,0.8506,0.715,20250608_212145
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,5,3,"[0.5, 0.5]",bge-reranker-base,3,20250608_212947,0.4824,0.7407,81,0.8462,0.7042,20250608_212947
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,5,5,"[0.5, 0.5]",bge-reranker-base,3,20250608_213749,0.4504,0.7407,81,0.8327,0.6914,20250608_213749
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,3,3,"[0.7, 0.3]",bge-reranker-base,3,20250608_214619,0.5055,0.7284,81,0.8463,0.7201,20250608_214619
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,3,5,"[0.7, 0.3]",bge-reranker-base,3,20250608_215424,0.4899,0.7284,81,0.8408,0.7029,20250608_215424
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,5,3,"[0.7, 0.3]",bge-reranker-base,3,20250608_220234,0.4813,0.7407,81,0.8449,0.7034,20250608_220234
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,5,5,"[0.7, 0.3]",bge-reranker-base,3,20250608_221037,0.4778,0.7407,81,0.8466,0.7112,20250608_221037
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,3,3,"[0.5, 0.5]",bge-reranker-large,3,20250608_221837,0.4895,0.7284,81,0.8524,0.725,20250608_221837
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,3,5,"[0.5, 0.5]",bge-reranker-large,3,20250608_222648,0.4859,0.716,81,0.8437,0.7099,20250608_222648
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,5,3,"[0.5, 0.5]",bge-reranker-large,3,20250608_223500,0.4813,0.7531,81,0.8541,0.7165,20250608_223500
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,5,5,"[0.5, 0.5]",bge-reranker-large,3,20250608_224318,0.4738,0.7531,81,0.8609,0.7324,20250608_224318
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,3,3,"[0.7, 0.3]",bge-reranker-large,3,20250608_225135,0.4937,0.7284,81,0.8566,0.7315,20250608_225135
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,3,5,"[0.7, 0.3]",bge-reranker-large,3,20250608_225940,0.4885,0.716,81,0.8451,0.7087,20250608_225940
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,5,3,"[0.7, 0.3]",bge-reranker-large,3,20250608_230740,0.4828,0.7531,81,0.8568,0.7204,20250608_230740
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,5,5,"[0.7, 0.3]",bge-reranker-large,3,20250608_231541,0.4817,0.7531,81,0.8587,0.7282,20250608_231541
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,3,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250608_232358,0.5024,0.7654,81,0.834,0.7046,20250608_232358
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,3,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250608_233157,0.468,0.7531,81,0.8491,0.7162,20250608_233157
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,5,3,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250608_234007,0.4916,0.7654,81,0.8538,0.7253,20250608_234007
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,5,5,"[0.5, 0.5]",bge-reranker-v2-m3,3,20250608_234834,0.4769,0.7654,81,0.8614,0.7193,20250608_234834
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,3,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250608_235653,0.4726,0.7654,81,0.8469,0.7185,20250608_235653
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,3,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250609_000459,0.4819,0.7531,81,0.8459,0.7117,20250609_000459
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,5,3,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250609_001302,0.4683,0.7654,81,0.8655,0.7238,20250609_001302
./汽车介绍手册.pdf,./QA_pairs.json,./answers_temp.json,c101-qwen25-72b,gte_Qwen2-7B-instruct,500,150,5,5,"[0.7, 0.3]",bge-reranker-v2-m3,3,20250609_002118,0.5025,0.7654,81,0.8607,0.723,20250609_002118
